title,rating,year,actors,runtime,url
The Fugitive,7.8,1993,Harrison Ford;Tommy Lee Jones;Sela Ward;Julianne Moore,130 ,https://www.imdb.com//title/tt0106977/
Naked,7.8,1993,David Thewlis;Lesley Sharp;Katrin Cartlidge;Greg Cruttwell,131 ,https://www.imdb.com//title/tt0107653/
The Sandlot,7.8,1993,Tom Guiry;Mike Vitar;Art LaFleur;Patrick Renna,101 ,https://www.imdb.com//title/tt0108037/
Tombstone,7.8,1993,Kurt Russell;Val Kilmer;Sam Elliott;Bill Paxton,130 ,https://www.imdb.com//title/tt0108358/
Darr,7.8,1993,Juhi Chawla;Sunny Deol;Shah Rukh Khan;Anupam Kher,178 ,https://www.imdb.com//title/tt0109555/
The Remains of the Day,7.8,1993,Anthony Hopkins;Emma Thompson;John Haycraft;Christopher Reeve,134 ,https://www.imdb.com//title/tt0107943/
What's Eating Gilbert Grape?,7.7,1993,Johnny Depp;Leonardo DiCaprio;Juliette Lewis;Mary Steenburgen,118 ,https://www.imdb.com//title/tt0108550/
Short Cuts,7.7,1993,Andie MacDowell;Julianne Moore;Tim Robbins;Bruce Davison,188 ,https://www.imdb.com//title/tt0108122/
Philadelphia,7.7,1993,Tom Hanks;Denzel Washington;Roberta Maxwell;Buzz Kilman,125 ,https://www.imdb.com//title/tt0107818/
The Joy Luck Club,7.7,1993,Tamlyn Tomita;Rosalind Chao;Kieu Chinh;Tsai Chin,139 ,https://www.imdb.com//title/tt0107282/
Baazigar,7.7,1993,Shah Rukh Khan;Kajol;Dalip Tahil;Rakhee Gulzar,175 ,https://www.imdb.com//title/tt0106333/
Thevar Magan,8.7,1992,Kamal Haasan;Shivaji Ganesan;Nassar;Revathi,145 ,https://www.imdb.com//title/tt0105575/
Mi nismo andjeli,8.4,1992,Nikola Kojo;Milena Pavlovic;Branka Katic;Srdjan 'Zika' Todorovic,98 ,https://www.imdb.com//title/tt0104860/
Reservoir Dogs,8.3,1992,Harvey Keitel;Tim Roth;Michael Madsen;Chris Penn,99 ,https://www.imdb.com//title/tt0105236/
Unforgiven,8.2,1992,Clint Eastwood;Gene Hackman;Morgan Freeman;Richard Harris,130 ,https://www.imdb.com//title/tt0105695/
Roja,8.2,1992,Arvind Swamy;Madhoo;Pankaj Kapur;Nassar,137 ,https://www.imdb.com//title/tt0105271/
Jo Jeeta Wohi Sikandar,8.2,1992,Aamir Khan;Ayesha Jhulka;Deepak Tijori;Pooja Bedi,174 ,https://www.imdb.com//title/tt0104561/
Aladdin,8,1992,Scott Weinger;Robin Williams;Linda Larkin;Jonathan Freeman,90 ,https://www.imdb.com//title/tt0103639/
Tito i ja,8,1992,Dimitrije Vojnov;Lazar Ristovski;Predrag 'Miki' Manojlovic;Anica Dobra,118 ,https://www.imdb.com//title/tt0105602/
Scent of a Woman,8,1992,Al Pacino;Chris O'Donnell;James Rebhorn;Gabrielle Anwar,156 ,https://www.imdb.com//title/tt0105323/
And Life Goes on...,7.9,1992,Farhad Kheradmand;Buba Bayour;Hossein Rezai;Hocine Rifahi,95 ,https://www.imdb.com//title/tt0105888/
Hard Boiled,7.8,1992,Chow Yun-Fat;Tony Chiu-Wai Leung;Teresa Mo;Philip Chan,128 ,https://www.imdb.com//title/tt0104684/
Kurenai no buta,7.7,1992,Shûichirô Moriyama;Tokiko Katô;Bunshi Katsura Vi;Tsunehiko Kamijô,94 ,https://www.imdb.com//title/tt0104652/
A Few Good Men,7.7,1992,Tom Cruise;Jack Nicholson;Demi Moore;Kevin Bacon,138 ,https://www.imdb.com//title/tt0104257/
Glengarry Glen Ross,7.7,1992,Al Pacino;Jack Lemmon;Alec Baldwin;Alan Arkin,100 ,https://www.imdb.com//title/tt0104348/
La vie de bohème,7.7,1992,Matti Pellonpää;Evelyne Didi;André Wilms;Kari Väänänen,103 ,https://www.imdb.com//title/tt0105750/
The Last of the Mohicans,7.7,1992,Daniel Day-Lewis;Madeleine Stowe;Russell Means;Eric Schweig,112 ,https://www.imdb.com//title/tt0104691/
The Muppet Christmas Carol,7.7,1992,Michael Caine;Dave Goelz;Steve Whitmire;Jerry Nelson,85 ,https://www.imdb.com//title/tt0104940/
Malcolm X,7.7,1992,Denzel Washington;Angela Bassett;Delroy Lindo;Spike Lee,202 ,https://www.imdb.com//title/tt0104797/
The Silence of the Lambs,8.6,1991,Jodie Foster;Anthony Hopkins;Lawrence A. Bonney;Kasi Lemmons,118 ,https://www.imdb.com//title/tt0102926/
Terminator 2: Judgment Day,8.5,1991,Arnold Schwarzenegger;Linda Hamilton;Edward Furlong;Robert Patrick,137 ,https://www.imdb.com//title/tt0103064/
Thalapathi,8.5,1991,Rajinikanth;Mammootty;Shobana;Arvind Swamy,157 ,https://www.imdb.com//title/tt0101649/
Gu ling jie shao nian sha ren shi jian,8.4,1991,Chen Chang;Lisa Yang;Kuo-Chu Chang;Elaine Jin,237 ,https://www.imdb.com//title/tt0101985/
Dà hóng denglong gaogao guà,8.1,1991,Gong Li;Jingwu Ma;Saifei He;Cuifen Cao,125 ,https://www.imdb.com//title/tt0101640/
JFK,8,1991,Kevin Costner;Gary Oldman;Jack Lemmon;Walter Matthau,189 ,https://www.imdb.com//title/tt0102138/
Belle en het Beest,8,1991,Paige O'Hara;Robby Benson;Jesse Corti;Rex Everhart,84 ,https://www.imdb.com//title/tt0101414/
Pappa ante Portas,7.9,1991,Evelyn Hamann;Vicco von Bülow;Irm Hermann;Hans-Peter Korff,89 ,https://www.imdb.com//title/tt0102629/
La double vie de Véronique,7.8,1991,Irène Jacob;Wladyslaw Kowalski;Halina Gryglaszewska;Kalina Jedrusik,98 ,https://www.imdb.com//title/tt0101765/
Boyz n the Hood,7.8,1991,Cuba Gooding Jr.;Laurence Fishburne;Hudhail Al-Amir;Lloyd Avery II,112 ,https://www.imdb.com//title/tt0101507/
Night on Earth,7.7,1991,Winona Ryder;Gena Rowlands;Lisanne Falk;Alan Randolph Scott,129 ,https://www.imdb.com//title/tt0102536/
Fried Green Tomatoes,7.7,1991,Kathy Bates;Jessica Tandy;Mary Stuart Masterson;Mary-Louise Parker,130 ,https://www.imdb.com//title/tt0101921/
Barton Fink,7.7,1991,John Turturro;John Goodman;Judy Davis;Michael Lerner,116 ,https://www.imdb.com//title/tt0101410/
Goodfellas,8.7,1990,Robert De Niro;Ray Liotta;Joe Pesci;Lorraine Bracco,146 ,https://www.imdb.com//title/tt0099685/
Nema-ye Nazdik,8.3,1990,Hossain Sabzian;Mohsen Makhmalbaf;Abolfazl Ahankhah;Mehrdad Ahankhah,98 ,https://www.imdb.com//title/tt0100234/
Hamoun,8,1990,Pantea Bahram;Ezzatolah Entezami;Bita Farahi;Sedigheh Kianfar,120 ,https://www.imdb.com//title/tt0099729/
Dances with Wolves,8,1990,Kevin Costner;Mary McDonnell;Graham Greene;Rodney A. Grant,181 ,https://www.imdb.com//title/tt0099348/
Edward Scissorhands,7.9,1990,Johnny Depp;Winona Ryder;Dianne Wiest;Anthony Michael Hall,105 ,https://www.imdb.com//title/tt0099487/
Yume,7.8,1990,Akira Terao;Mitsuko Baishô;Toshie Negishi;Mieko Harada,119 ,https://www.imdb.com//title/tt0100998/
Misery,7.8,1990,James Caan;Kathy Bates;Richard Farnsworth;Frances Sternhagen,107 ,https://www.imdb.com//title/tt0100157/
Awakenings,7.8,1990,Robert De Niro;Robin Williams;Julie Kavner;Ruth Nelson,121 ,https://www.imdb.com//title/tt0099077/
Ju Dou,7.7,1990,Gong Li;Wei Li;Baotian Li;Zhang Yi,95 ,https://www.imdb.com//title/tt0099902/
Agneepath,7.7,1990,Amitabh Bachchan;Mithun Chakraborty;Madhavi;Neelam Kothari,174 ,https://www.imdb.com//title/tt0098999/
Miller's Crossing,7.7,1990,Gabriel Byrne;Albert Finney;John Turturro;Marcia Gay Harden,115 ,https://www.imdb.com//title/tt0100150/
Kireedam,8.8,1989,Mohanlal;Thilakan;Kaviyoor Ponnamma;Parvathi,124 ,https://www.imdb.com//title/tt0237376/
Uçurtmayi Vurmasinlar,8.4,1989,Ozan Bilen;Nur Sürer;Füsun Demirel;Güzin Özipek,100 ,https://www.imdb.com//title/tt0098573/
Indiana Jones and the Last Crusade,8.2,1989,Harrison Ford;Sean Connery;Alison Doody;Denholm Elliott,127 ,https://www.imdb.com//title/tt0097576/
Dead Poets Society,8.1,1989,Robin Williams;Robert Sean Leonard;Ethan Hawke;Josh Charles,128 ,https://www.imdb.com//title/tt0097165/
Do the Right Thing,8,1989,Danny Aiello;Ossie Davis;Ruby Dee;Richard Edson,120 ,https://www.imdb.com//title/tt0097216/
My Left Foot: The Story of Christy Brown,7.9,1989,Daniel Day-Lewis;Brenda Fricker;Alison Whelan;Kirsten Sheridan,103 ,https://www.imdb.com//title/tt0097937/
Kiki's vliegende koeriersdienst,7.9,1989,Kirsten Dunst;Minami Takayama;Rei Sakuma;Kappei Yamaguchi,103 ,https://www.imdb.com//title/tt0097814/
Crimes and Misdemeanors,7.9,1989,Martin Landau;Woody Allen;Bill Bernstein;Claire Bloom,104 ,https://www.imdb.com//title/tt0097123/
The Killer,7.8,1989,Chow Yun-Fat;Danny Lee;Sally Yeh;Kong Chu,111 ,https://www.imdb.com//title/tt0097202/
Back to the Future Part II,7.8,1989,Michael J. Fox;Christopher Lloyd;Lea Thompson;Thomas F. Wilson,108 ,https://www.imdb.com//title/tt0096874/
Glory,7.8,1989,Matthew Broderick;Denzel Washington;Cary Elwes;Morgan Freeman,122 ,https://www.imdb.com//title/tt0097441/
Talvisota,7.7,1989,Taneli Mäkelä;Vesa Vierikko;Timo Torikka;Heikki Paavilainen,199 ,https://www.imdb.com//title/tt0098437/
Der siebente Kontinent,7.7,1989,Birgit Doll;Dieter Berner;Leni Tanzer;Udo Samel,104 ,https://www.imdb.com//title/tt0098327/
Chithram,8.6,1988,Mohanlal;Nedumudi Venu;Renjini;Poornam Vishwanathan,159 ,https://www.imdb.com//title/tt0214585/
Hotaru no haka,8.5,1988,Tsutomu Tatsumi;Ayano Shiraishi;Akemi Yamaguchi;Yoshiko Shinohara,89 ,https://www.imdb.com//title/tt0095327/
Nuovo Cinema Paradiso,8.5,1988,Philippe Noiret;Enzo Cannavale;Antonella Attili;Isa Danieli,155 ,https://www.imdb.com//title/tt0095765/
Dom za vesanje,8.2,1988,Davor Dujmovic;Bora Todorovic;Ljubica Adzovic;Husnija Hasimovic,142 ,https://www.imdb.com//title/tt0097223/
Tonari no Totoro,8.2,1988,Hitoshi Takagi;Noriko Hidaka;Chika Sakamoto;Shigesato Itoi,86 ,https://www.imdb.com//title/tt0096283/
Krótki film o milosci,8.2,1988,Grazyna Szapolowska;Olaf Lubaszenko;Stefania Iwinska;Piotr Machalica,87 ,https://www.imdb.com//title/tt0095467/
Die Hard,8.2,1988,Bruce Willis;Alan Rickman;Bonnie Bedelia;Reginald VelJohnson,132 ,https://www.imdb.com//title/tt0095016/
Arabesk,8.1,1988,Sener Sen;Müjde Ar;Ugur Yücel;Necati Bilgiç,105 ,https://www.imdb.com//title/tt0263065/
Krótki film o zabijaniu,8.1,1988,Miroslaw Baka;Krzysztof Globisz;Jan Tesarz;Zbigniew Zapasiewicz,84 ,https://www.imdb.com//title/tt0095468/
Topio stin omihli,8,1988,Michalis Zeke;Tania Palaiologou;Stratos Tzortzoglou;Eva Kotamanidou,127 ,https://www.imdb.com//title/tt0096288/
Salaam Bombay!,8,1988,Shafiq Syed;Anjaan;Amrit Patel;Murari Sharma,113 ,https://www.imdb.com//title/tt0096028/
Rain Man,8,1988,Dustin Hoffman;Tom Cruise;Valeria Golino;Gerald R. Molen,133 ,https://www.imdb.com//title/tt0095953/
Akira,8,1988,Mitsuo Iwata;Nozomu Sasaki;Mami Koyama;Tesshô Genda,124 ,https://www.imdb.com//title/tt0094625/
Kárhozat,7.8,1988,Miklós Székely B.;Vali Kerekes;Gyula Pauer;György Cserhalmi,120 ,https://www.imdb.com//title/tt0095475/
Mississippi Burning,7.8,1988,Gene Hackman;Willem Dafoe;Frances McDormand;Brad Dourif,128 ,https://www.imdb.com//title/tt0095647/
Who Framed Roger Rabbit,7.7,1988,Bob Hoskins;Christopher Lloyd;Joanna Cassidy;Charles Fleischer,104 ,https://www.imdb.com//title/tt0096438/
Torch Song Trilogy,7.7,1988,Anne Bancroft;Matthew Broderick;Harvey Fierstein;Brian Kerwin,120 ,https://www.imdb.com//title/tt0096289/
Spoorloos,7.7,1988,Bernard-Pierre Donnadieu;Gene Bervoets;Johanna ter Steege;Gwen Eckhaus,107 ,https://www.imdb.com//title/tt0096163/
L'ours,7.7,1988,Tchéky Karyo;Bart the Bear;Youk the Bear;Jack Wallace,96 ,https://www.imdb.com//title/tt0095800/
Nayakan,8.7,1987,Kamal Haasan;Saranya Ponvannan;Delhi Ganesh;Janakaraj,145 ,https://www.imdb.com//title/tt0093603/
Muhsin Bey,8.5,1987,Sener Sen;Ugur Yücel;Sermin Hürmeriç;Osman Cavci,119 ,https://www.imdb.com//title/tt0184756/
Full Metal Jacket,8.3,1987,Matthew Modine;R. Lee Ermey;Vincent D'Onofrio;Adam Baldwin,116 ,https://www.imdb.com//title/tt0093058/
The Princess Bride,8.1,1987,Cary Elwes;Mandy Patinkin;Robin Wright;Chris Sarandon,98 ,https://www.imdb.com//title/tt0093779/
Khane-ye doust kodjast?,8.1,1987,Babek Ahmed Poor;Ahmed Ahmed Poor;Khodabakhsh Defaei;Iran Outari,83 ,https://www.imdb.com//title/tt0093342/
Hachikô monogatari,8.1,1987,Tatsuya Nakadai;Kaoru Yachigusa;Toshinori Omi;Toshirô Yanagiba,107 ,https://www.imdb.com//title/tt0093132/
Au revoir les enfants,8,1987,Gaspard Manesse;Raphael Fejtö;Francine Racette;Stanislas Carré de Malberg,104 ,https://www.imdb.com//title/tt0092593/
Der Himmel über Berlin,8,1987,Bruno Ganz;Solveig Dommartin;Otto Sander;Curt Bois,128 ,https://www.imdb.com//title/tt0093191/
The Untouchables,7.9,1987,Kevin Costner;Sean Connery;Robert De Niro;Charles Martin Smith,119 ,https://www.imdb.com//title/tt0094226/
Matewan,7.9,1987,Chris Cooper;James Earl Jones;Mary McDonnell;Will Oldham,135 ,https://www.imdb.com//title/tt0093509/
Predator,7.8,1987,Arnold Schwarzenegger;Carl Weathers;Kevin Peter Hall;Elpidia Carrillo,107 ,https://www.imdb.com//title/tt0093773/
Pelle erobreren,7.8,1987,Pelle Hvenegaard;Max von Sydow;Erik Paaske;Björn Granath,157 ,https://www.imdb.com//title/tt0093713/
Mr. India,7.8,1987,Anil Kapoor;Sridevi;Amrish Puri;Satish Kaushik,179 ,https://www.imdb.com//title/tt0093578/
Babettes gæstebud,7.8,1987,Stéphane Audran;Bodil Kjer;Birgitte Federspiel;Jarl Kulle,103 ,https://www.imdb.com//title/tt0092603/
Przypadek,7.8,1987,Boguslaw Linda;Tadeusz Lomnicki;Zbigniew Zapasiewicz;Boguslawa Pawelec,114 ,https://www.imdb.com//title/tt0084549/
Maurice,7.7,1987,James Wilby;Rupert Graves;Hugh Grant;Denholm Elliott,140 ,https://www.imdb.com//title/tt0093512/
The Last Emperor,7.7,1987,John Lone;Joan Chen;Peter O'Toole;Ruocheng Ying,163 ,https://www.imdb.com//title/tt0093389/
Evil Dead II,7.7,1987,Bruce Campbell;Sarah Berry;Dan Hicks;Kassie Wesley DePaiva,84 ,https://www.imdb.com//title/tt0092991/
Empire of the Sun,7.7,1987,Christian Bale;John Malkovich;Miranda Richardson;Nigel Havers,153 ,https://www.imdb.com//title/tt0092965/
Zügürt Aga,8.7,1986,Sener Sen;Erdal Özyagcilar;Nilgün Nazli;Füsun Demirel,101 ,https://www.imdb.com//title/tt0201368/
Macskafogó,8.4,1986,Miklós Benedek;Gyula Bodrogi;Ilona Béres;Péter Haumann,96 ,https://www.imdb.com//title/tt0179955/
Aliens,8.3,1986,Sigourney Weaver;Michael Biehn;Carrie Henn;Paul Reiser,137 ,https://www.imdb.com//title/tt0090605/
Stand by Me,8.1,1986,Wil Wheaton;River Phoenix;Corey Feldman;Jerry O'Connell,89 ,https://www.imdb.com//title/tt0092005/
Platoon,8.1,1986,Charlie Sheen;Tom Berenger;Willem Dafoe;Keith David,120 ,https://www.imdb.com//title/tt0091763/
Kin-dza-dza!,8.1,1986,Stanislav Lyubshin;Evgeniy Leonov;Yuriy Yakovlev;Levan Gabriadze,135 ,https://www.imdb.com//title/tt0091341/
Tenkû no shiro Rapyuta,8,1986,Mayumi Tanaka;Keiko Yokozawa;Kotoe Hatsui;Minori Terada,125 ,https://www.imdb.com//title/tt0092067/
Sacrifice,8,1986,Erland Josephson;Susan Fleetwood;Allan Edwall;Guðrún Gísladóttir,149 ,https://www.imdb.com//title/tt0091670/
Manon des sources,8,1986,Yves Montand;Emmanuelle Béart;Daniel Auteuil;Hippolyte Girardot,113 ,https://www.imdb.com//title/tt0091480/
Jean de Florette,8,1986,Yves Montand;Gérard Depardieu;Daniel Auteuil;Elisabeth Depardieu,120 ,https://www.imdb.com//title/tt0091288/
Hannah and Her Sisters,7.9,1986,Mia Farrow;Dianne Wiest;Michael Caine;Barbara Hershey,107 ,https://www.imdb.com//title/tt0091167/
Ferris Bueller's Day Off,7.8,1986,Matthew Broderick;Alan Ruck;Mia Sara;Jeffrey Jones,103 ,https://www.imdb.com//title/tt0091042/
Blue Velvet,7.7,1986,Isabella Rossellini;Kyle MacLachlan;Dennis Hopper;Laura Dern,120 ,https://www.imdb.com//title/tt0090756/
When the Wind Blows,7.7,1986,Peggy Ashcroft;John Mills;Robin Houston;James Russell,84 ,https://www.imdb.com//title/tt0090315/
The Name of the Rose,7.7,1986,Sean Connery;Christian Slater;Helmut Qualtinger;Elya Baskin,130 ,https://www.imdb.com//title/tt0091605/
Down by Law,7.7,1986,Tom Waits;John Lurie;Roberto Benigni;Nicoletta Braschi,107 ,https://www.imdb.com//title/tt0090967/
Le rayon vert,7.7,1986,Marie Rivière;María Luisa García;Vincent Gauthier;Amira Chemakhi,99 ,https://www.imdb.com//title/tt0091830/
Terug naar de toekomst,8.5,1985,Michael J. Fox;Christopher Lloyd;Lea Thompson;Crispin Glover,116 ,https://www.imdb.com//title/tt0088763/
Idi i smotri,8.3,1985,Aleksey Kravchenko;Olga Mironova;Liubomiras Laucevicius;Vladas Bagdonas,142 ,https://www.imdb.com//title/tt0091251/
Ran,8.2,1985,Tatsuya Nakadai;Akira Terao;Jinpachi Nezu;Daisuke Ryû,162 ,https://www.imdb.com//title/tt0089881/
Esperando la carroza,8.1,1985,Luis Brandoni;China Zorrilla;Antonio Gasalla;Julio De Grazia,94 ,https://www.imdb.com//title/tt0089108/
Tampopo,8,1985,Ken Watanabe;Tsutomu Yamazaki;Nobuko Miyamoto;Kôji Yakusho,114 ,https://www.imdb.com//title/tt0092048/
Mishima: A Life in Four Chapters,8,1985,Ken Ogata;Masayuki Shionoya;Hiroshi Mikami;Junya Fukuda,120 ,https://www.imdb.com//title/tt0089603/
Brazil,7.9,1985,Jonathan Pryce;Kim Greist;Robert De Niro;Katherine Helmond,132 ,https://www.imdb.com//title/tt0088846/
The Color Purple,7.8,1985,Danny Glover;Whoopi Goldberg;Oprah Winfrey;Margaret Avery,154 ,https://www.imdb.com//title/tt0088939/
The Breakfast Club,7.8,1985,Emilio Estevez;Judd Nelson;Molly Ringwald;Ally Sheedy,97 ,https://www.imdb.com//title/tt0088847/
The Goonies,7.8,1985,Sean Astin;Josh Brolin;Jeff Cohen;Corey Feldman,114 ,https://www.imdb.com//title/tt0089218/
La historia oficial,7.8,1985,Norma Aleandro;Héctor Alterio;Chunchuna Villafañe;Hugo Arana,112 ,https://www.imdb.com//title/tt0089276/
Otac na sluzbenom putu,7.8,1985,Moreno D'E Bartolli;Predrag 'Miki' Manojlovic;Mirjana Karanovic;Mustafa Nadarevic,136 ,https://www.imdb.com//title/tt0089748/
Sans toit ni loi,7.7,1985,Sandrine Bonnaire;Macha Méril;Stéphane Freiss;Setti Ramdane,105 ,https://www.imdb.com//title/tt0089960/
The Purple Rose of Cairo,7.7,1985,Mia Farrow;Jeff Daniels;Danny Aiello;Irving Metzman,82 ,https://www.imdb.com//title/tt0089853/
After Hours,7.7,1985,Griffin Dunne;Rosanna Arquette;Verna Bloom;Tommy Chong,97 ,https://www.imdb.com//title/tt0088680/
Balkanski spijun,8.9,1984,Danilo 'Bata' Stojkovic;Bora Todorovic;Mira Banjac;Sonja Savic,95 ,https://www.imdb.com//title/tt0086935/
Varljivo leto '68,8.5,1984,Slavko Stimac;Danilo 'Bata' Stojkovic;Mira Banjac;Mija Aleksic,91 ,https://www.imdb.com//title/tt0088338/
Once Upon a Time in America,8.3,1984,Robert De Niro;James Woods;Elizabeth McGovern;Treat Williams,229 ,https://www.imdb.com//title/tt0087843/
Amadeus,8.3,1984,F. Murray Abraham;Tom Hulce;Elizabeth Berridge;Roy Dotrice,160 ,https://www.imdb.com//title/tt0086879/
Namuslu,8.1,1984,Sener Sen;Adile Nasit;Aysen Gruda;Erdal Özyagcilar,93 ,https://www.imdb.com//title/tt0263776/
"Paris, Texas",8.1,1984,Harry Dean Stanton;Nastassja Kinski;Dean Stockwell;Sam Berry,145 ,https://www.imdb.com//title/tt0087884/
Kaze no tani no Naushika,8.1,1984,Sumi Shimamoto;Mahito Tsujimura;Hisako Kyôda;Gorô Naya,117 ,https://www.imdb.com//title/tt0087544/
De uitroeier,8,1984,Arnold Schwarzenegger;Linda Hamilton;Michael Biehn;Paul Winfield,107 ,https://www.imdb.com//title/tt0088247/
This Is Spinal Tap,7.9,1984,Rob Reiner;Michael McKean;Christopher Guest;Kimberly Stringer,82 ,https://www.imdb.com//title/tt0088258/
The Killing Fields,7.8,1984,Sam Waterston;Haing S. Ngor;John Malkovich;Julian Sands,141 ,https://www.imdb.com//title/tt0087553/
Ghostbusters,7.8,1984,Bill Murray;Dan Aykroyd;Sigourney Weaver;Harold Ramis,105 ,https://www.imdb.com//title/tt0087332/
Seksmisja,7.7,1984,Wieslaw Michnikowski;Jerzy Stuhr;Olgierd Lukaszewicz;Dorota Stalinska,117 ,https://www.imdb.com//title/tt0088083/
Non ci resta che piangere,7.7,1984,Massimo Troisi;Roberto Benigni;Iris Peynado;Amanda Sandrelli,113 ,https://www.imdb.com//title/tt0087814/
Love Streams,7.7,1984,Gena Rowlands;John Cassavetes;Diahnne Abbott;Seymour Cassel,141 ,https://www.imdb.com//title/tt0087644/
Jaane Bhi Do Yaaro,8.4,1983,Naseeruddin Shah;Ravi Baswani;Bhakti Barve;Satish Shah,132 ,https://www.imdb.com//title/tt0085743/
Scarface,8.3,1983,Al Pacino;Michelle Pfeiffer;Steven Bauer;Mary Elizabeth Mastrantonio,170 ,https://www.imdb.com//title/tt0086250/
Star Wars: Episode VI - Return of the Jedi,8.3,1983,Mark Hamill;Harrison Ford;Carrie Fisher;Billy Dee Williams,131 ,https://www.imdb.com//title/tt0086190/
Nostalgia,8.1,1983,Oleg Yankovskiy;Erland Josephson;Domiziana Giordano;Patrizia Terreno,125 ,https://www.imdb.com//title/tt0086022/
Sekerpare,8,1983,Ilyas Salman;Sener Sen;Yaprak Özdemiroglu;Aysen Gruda,90 ,https://www.imdb.com//title/tt0494823/
Hadashi no Gen,8,1983,Issei Miyazaki;Catherine Battistone;Yoshie Shimamura;Iona Morris,83 ,https://www.imdb.com//title/tt0085218/
A Christmas Story,7.9,1983,Peter Billingsley;Melinda Dillon;Darren McGavin;Scott Schwartz,93 ,https://www.imdb.com//title/tt0085334/
Narayama bushikô,7.9,1983,Ken Ogata;Sumiko Sakamoto;Tonpei Hidari;Aki Takejô,130 ,https://www.imdb.com//title/tt0084390/
Tokatçi,7.8,1983,Kemal Sunal;Nazan Saatçi;Sevket Altug;Ali Sen,83 ,https://www.imdb.com//title/tt0253822/
The Right Stuff,7.8,1983,Sam Shepard;Scott Glenn;Ed Harris;Dennis Quaid,193 ,https://www.imdb.com//title/tt0086197/
Yedi Bela Hüsnü,7.7,1983,Kemal Sunal;Oya Aydogan;Erhan Abir;Ajlan Aktug,84 ,https://www.imdb.com//title/tt0253963/
Zelig,7.7,1983,Woody Allen;Mia Farrow;Patrick Horgan;John Buckwalter,79 ,https://www.imdb.com//title/tt0086637/
El Norte,7.7,1983,Zaide Silvia Gutiérrez;David Villalpando;Ernesto Gómez Cruz;Alicia del Lago,141 ,https://www.imdb.com//title/tt0085482/
Maratonci trce pocasni krug,8.9,1982,Bogdan Diklic;Danilo 'Bata' Stojkovic;Pavle Vuisic;Mija Aleksic,92 ,https://www.imdb.com//title/tt0084302/
Angoor,8.3,1982,Sanjeev Kumar;Moushumi Chatterjee;Deven Verma;Aruna Irani,131 ,https://www.imdb.com//title/tt0215517/
Çiçek Abbas,8.1,1982,Ilyas Salman;Sener Sen;Aysen Gruda;Pembe Mutlu,87 ,https://www.imdb.com//title/tt0263208/
Fanny och Alexander,8.1,1982,Bertil Guve;Pernilla Allwin;Kristina Adolphson;Börje Ahlstedt,188 ,https://www.imdb.com//title/tt0083922/
Blade Runner,8.1,1982,Harrison Ford;Rutger Hauer;Sean Young;Edward James Olmos,117 ,https://www.imdb.com//title/tt0083658/
Yol,8.1,1982,Tarik Akan;Serif Sezer;Halil Ergün;Meral Orhonsay,114 ,https://www.imdb.com//title/tt0084934/
Fitzcarraldo,8.1,1982,Klaus Kinski;Claudia Cardinale;José Lewgoy;Miguel Ángel Fuentes,158 ,https://www.imdb.com//title/tt0083946/
The Thing,8.1,1982,Kurt Russell;Wilford Brimley;Keith David;Richard Masur,109 ,https://www.imdb.com//title/tt0084787/
Pink Floyd: The Wall,8,1982,Bob Geldof;Christine Hargreaves;James Laurenson;Eleanor David,95 ,https://www.imdb.com//title/tt0084503/
Gandhi,8,1982,Ben Kingsley;John Gielgud;Rohini Hattangadi;Roshan Seth,191 ,https://www.imdb.com//title/tt0083987/
The King of Comedy,7.8,1982,Robert De Niro;Jerry Lewis;Diahnne Abbott;Sandra Bernhard,109 ,https://www.imdb.com//title/tt0085794/
Die Sehnsucht der Veronika Voss,7.8,1982,Rosel Zech;Hilmar Thate;Cornelia Froboess;Annemarie Düringer,104 ,https://www.imdb.com//title/tt0084654/
The Plague Dogs,7.8,1982,John Hurt;Christopher Benjamin;James Bolam;Nigel Hawthorne,103 ,https://www.imdb.com//title/tt0084509/
E.T. the Extra-Terrestrial,7.8,1982,Henry Thomas;Drew Barrymore;Peter Coyote;Dee Wallace,115 ,https://www.imdb.com//title/tt0083866/
Missing,7.7,1982,Jack Lemmon;Sissy Spacek;Melanie Mayron;John Shea,122 ,https://www.imdb.com//title/tt0084335/
First Blood,7.7,1982,Sylvester Stallone;Brian Dennehy;Richard Crenna;Bill McKinney,93 ,https://www.imdb.com//title/tt0083944/
Star Trek II: The Wrath of Khan,7.7,1982,William Shatner;Leonard Nimoy;DeForest Kelley;James Doohan,113 ,https://www.imdb.com//title/tt0084726/
The Verdict,7.7,1982,Paul Newman;Charlotte Rampling;Jack Warden;James Mason,129 ,https://www.imdb.com//title/tt0084855/
Indiana Jones and the Raiders of the Lost Ark,8.4,1981,Harrison Ford;Karen Allen;Paul Freeman;John Rhys-Davies,115 ,https://www.imdb.com//title/tt0082971/
Vuk,8.3,1981,Judit Pogány;József Gyabronka;Teri Földi;Gyula Szabó,79 ,https://www.imdb.com//title/tt0131636/
Das Boot,8.3,1981,Jürgen Prochnow;Herbert Grönemeyer;Klaus Wennemann;Hubertus Bengsch,149 ,https://www.imdb.com//title/tt0082096/
Mis,8.2,1981,Stanislaw Tym;Barbara Burska;Christine Paul;Krzysztof Kowalewski,111 ,https://www.imdb.com//title/tt0082755/
Davaro: Son Eskiya,8.1,1981,Kemal Sunal;Sener Sen;Pembe Mutlu;Aysen Gruda,94 ,https://www.imdb.com//title/tt0252361/
